order_id,product,category,quantity,unit_price,order_date,region
ORD3288,Non-stick Pan,Home,1,3930.93,2024-07-31,North
ORD3289,Table Lamp,Home,6,3257.83,2025-01-18,South
ORD3290,Power Bank,Electronics,3,3537.45,2024-10-19,East
ORD3291,Leather Wallet,Fashion,4,5714.9,2024-07-10,Central
ORD3292,Shampoo 200ml,Beauty,6,2835.85,2024-12-10,North
ORD3293,Smartwatch,Electronics,1,4340.82,2024-09-29,East
ORD3294,Wireless Earbuds,Electronics,1,5925.36,2024-12-18,East
ORD3295,Leather Wallet,Fashion,4,4212.16,2025-01-23,East
ORD3296,Shampoo 200ml,Beauty,3,4514.39,2024-09-07,South
ORD3297,Football,Sports,4,5848.79,2024-07-13,North
ORD3298,Running Shoes,Fashion,4,3189.96,2024-06-11,South
ORD3299,Cotton Bedsheet,Home,1,3729.95,2024-10-31,West
ORD3300,Table Lamp,Home,3,4262.4,2024-06-12,West
ORD3301,Power Bank,Electronics,3,1438.76,2025-01-23,South
ORD3302,Smartwatch,Electronics,2,4689.77,2024-10-30,South
ORD3303,Skipping Rope,Sports,1,5712.99,2025-02-26,North
ORD3304,Sunscreen SPF50,Beauty,5,1334.0,2025-03-22,West
ORD3305,Smartwatch,Electronics,1,2952.17,2024-06-26,West
ORD3306,Face Serum,Beauty,4,3682.82,2024-09-21,West
ORD3307,Face Serum,Beauty,3,3520.65,2024-10-16,North
ORD3308,Power Bank,Electronics,6,5063.14,2025-01-27,West
ORD3309,Football,Sports,6,1335.98,2025-03-22,East
ORD3310,Shampoo 200ml,Beauty,1,3471.13,2024-12-16,North
ORD3311,Football,Sports,3,3752.94,2024-07-06,South
ORD3312,Wall Clock,Home,5,1431.08,2025-02-18,West
ORD3313,Skipping Rope,Sports,3,4316.08,2025-01-18,Central
ORD3314,Skipping Rope,Sports,5,1045.81,2024-09-19,West
ORD3315,Sunglasses,Fashion,4,5919.33,2024-12-18,Central
ORD3316,Sunscreen SPF50,Beauty,4,5921.1,2025-02-13,South
ORD3317,Table Lamp,Home,1,3483.8,2025-01-12,North
ORD3318,Cotton T-Shirt,Fashion,4,4914.08,2024-11-29,North
ORD3319,Bluetooth Speaker,Electronics,2,2400.17,2024-08-17,North
ORD3320,Smartwatch,Electronics,4,2759.55,2025-02-23,North
ORD3321,Running Shoes,Fashion,5,1082.38,2025-03-01,South
ORD3322,Leather Wallet,Fashion,3,5638.48,2024-07-31,South
ORD3323,Face Serum,Beauty,4,4783.94,2024-06-29,Central
ORD3324,Denim Jacket,Fashion,6,4889.91,2024-09-19,North
ORD3325,Sunglasses,Fashion,4,3886.31,2025-01-27,Central
ORD3326,Bluetooth Speaker,Electronics,1,5309.62,2024-07-03,East
ORD3327,USB-C Cable,Electronics,6,586.18,2024-10-02,West
ORD3328,Yoga Mat,Sports,1,1763.24,2025-01-12,Central
ORD3329,Smartwatch,Electronics,4,4441.91,2024-10-23,Central
ORD3330,Running Shoes,Fashion,3,4141.77,2025-03-07,North
ORD3331,Running Shoes,Fashion,5,4599.42,2024-10-09,South
ORD3332,Hair Dryer,Beauty,5,5336.8,2024-07-08,Central
ORD3333,Storage Box,Home,5,3639.68,2024-06-11,Central
ORD3334,Football,Sports,6,442.38,2025-01-03,Central
ORD3335,Smartwatch,Electronics,3,5181.79,2025-01-06,West
ORD3336,Face Serum,Beauty,1,2939.91,2025-01-25,South
ORD3337,Cricket Bat,Sports,2,5826.54,2024-12-27,West
ORD3338,USB-C Cable,Electronics,1,2152.37,2025-02-21,East
ORD3339,Dumbbell Set,Sports,3,5993.74,2024-06-06,East
ORD3340,Football,Sports,4,4313.38,2024-11-13,West
ORD3341,Non-stick Pan,Home,1,345.87,2024-07-01,South
ORD3342,Smartwatch,Electronics,1,4516.52,2025-02-22,West
ORD3343,Power Bank,Electronics,3,3598.45,2025-01-09,South
ORD3344,Non-stick Pan,Home,5,1926.93,2025-01-26,West
ORD3345,Running Shoes,Fashion,5,1732.31,2024-11-25,Central
ORD3346,Cotton Bedsheet,Home,3,590.41,2025-03-21,North
ORD3347,Wireless Earbuds,Electronics,2,5186.14,2024-12-24,South
ORD3348,Non-stick Pan,Home,5,5035.1,2024-08-14,West
ORD3349,Shampoo 200ml,Beauty,1,3259.3,2025-03-23,East
ORD3350,Storage Box,Home,5,1157.97,2024-12-02,East
ORD3351,Denim Jacket,Fashion,6,1777.81,2025-03-03,South
ORD3352,Bluetooth Speaker,Electronics,5,3856.49,2024-07-31,North
ORD3353,Cotton T-Shirt,Fashion,4,2521.59,2024-10-20,North
ORD3354,Running Shoes,Fashion,2,3792.0,2024-12-03,East
ORD3355,Cotton Bedsheet,Home,2,2902.73,2024-06-08,Central
ORD3356,Wall Clock,Home,4,1566.95,2025-01-23,East
ORD3357,Non-stick Pan,Home,2,4136.35,2024-09-21,South
ORD3358,Denim Jacket,Fashion,3,4237.21,2024-07-20,South
ORD3359,Cricket Bat,Sports,6,2972.94,2025-03-22,West
ORD3360,Leather Wallet,Fashion,2,3377.49,2025-02-07,South
ORD3361,Non-stick Pan,Home,1,222.05,2024-10-11,East
ORD3362,Sunglasses,Fashion,1,5994.25,2024-11-04,Central
ORD3363,Wall Clock,Home,3,393.75,2025-03-05,South
ORD3364,Football,Sports,2,2287.09,2024-11-25,Central
ORD3365,Sunscreen SPF50,Beauty,5,1257.26,2025-01-18,North
ORD3366,Sunscreen SPF50,Beauty,6,3892.8,2025-02-15,West
ORD3367,Storage Box,Home,1,3212.92,2024-12-06,East
ORD3368,Dumbbell Set,Sports,6,944.92,2024-08-13,South
ORD3369,Power Bank,Electronics,4,2333.66,2024-06-11,North
ORD3370,Smartwatch,Electronics,2,5123.17,2025-01-17,North
ORD3371,Non-stick Pan,Home,1,5002.17,2024-10-25,West
ORD3372,Lip Balm,Beauty,4,5129.43,2025-03-06,Central
ORD3373,Sunscreen SPF50,Beauty,6,3002.19,2024-09-30,West
ORD3374,Skipping Rope,Sports,5,2914.35,2025-02-24,North
ORD3375,Denim Jacket,Fashion,5,1228.22,2025-03-26,Central
ORD3376,Bluetooth Speaker,Electronics,6,1027.71,2024-09-23,Central
ORD3377,Lip Balm,Beauty,4,4174.41,2024-12-04,South
ORD3378,Shampoo 200ml,Beauty,3,4867.65,2024-11-18,North
ORD3379,Non-stick Pan,Home,4,1054.92,2024-08-26,South
ORD3380,USB-C Cable,Electronics,6,1352.25,2024-10-22,West
ORD3381,Cotton T-Shirt,Fashion,2,3590.3,2024-12-15,North
ORD3382,Wall Clock,Home,1,2768.27,2025-03-14,West
ORD3383,Power Bank,Electronics,5,3616.84,2024-09-12,Central
ORD3384,Cricket Bat,Sports,3,584.3,2024-12-14,Central
ORD3385,Wall Clock,Home,6,1038.98,2024-08-12,North
ORD3386,Sunscreen SPF50,Beauty,5,3170.34,2024-12-11,North
ORD3387,Denim Jacket,Fashion,4,3115.06,2025-02-09,North
ORD3388,Bluetooth Speaker,Electronics,4,3957.93,2024-06-07,East
ORD3389,Hair Dryer,Beauty,3,3960.35,2024-12-30,South
ORD3390,Running Shoes,Fashion,6,3550.43,2024-11-01,North
ORD3391,Cotton Bedsheet,Home,3,1133.45,2025-02-26,Central
ORD3392,Skipping Rope,Sports,6,4792.54,2024-06-01,Central
ORD3393,Skipping Rope,Sports,4,4610.78,2025-02-24,North
ORD3394,Wireless Earbuds,Electronics,4,731.85,2024-08-29,South
ORD3395,Face Serum,Beauty,2,4712.75,2024-12-29,Central
ORD3396,USB-C Cable,Electronics,6,2102.11,2025-03-13,Central
ORD3397,Cotton T-Shirt,Fashion,3,1375.11,2025-02-05,South
ORD3398,Bluetooth Speaker,Electronics,2,2674.47,2025-02-09,West
ORD3399,Sunscreen SPF50,Beauty,5,4720.83,2024-09-23,North
ORD3400,Yoga Mat,Sports,6,5545.07,2024-06-29,East
ORD3401,Wall Clock,Home,3,4235.81,2024-06-24,Central
ORD3402,Hair Dryer,Beauty,4,2077.28,2024-12-10,Central
ORD3403,Denim Jacket,Fashion,1,3398.65,2025-03-12,North
ORD3404,USB-C Cable,Electronics,6,2914.27,2025-01-23,South
ORD3405,Yoga Mat,Sports,6,5728.95,2024-09-25,North
ORD3406,Bluetooth Speaker,Electronics,4,2237.31,2025-01-12,East
ORD3407,Face Serum,Beauty,2,484.98,2024-09-17,North
ORD3408,Table Lamp,Home,4,3237.77,2025-01-16,North
ORD3409,Denim Jacket,Fashion,6,1580.31,2024-08-11,West
ORD3410,Sunglasses,Fashion,5,3375.73,2024-07-11,Central
ORD3411,Sunglasses,Fashion,2,291.43,2024-09-20,North
ORD3412,Running Shoes,Fashion,4,2162.81,2025-01-19,South
ORD3413,Face Serum,Beauty,5,5345.93,2024-07-23,North
ORD3414,Cricket Bat,Sports,2,716.65,2024-06-22,North
ORD3415,Power Bank,Electronics,5,4004.05,2024-09-01,East
ORD3416,Bluetooth Speaker,Electronics,4,5224.53,2024-08-26,South
ORD3417,Wall Clock,Home,6,255.33,2024-09-19,West
ORD3418,Bluetooth Speaker,Electronics,1,5125.84,2025-03-14,North
ORD3419,Cricket Bat,Sports,1,587.28,2024-10-20,West
ORD3420,Football,Sports,1,5212.04,2024-09-29,West
ORD3421,Power Bank,Electronics,4,985.53,2025-02-07,South
ORD3422,Smartwatch,Electronics,3,434.11,2025-03-20,Central
ORD3423,Power Bank,Electronics,6,5078.55,2024-09-13,East
ORD3424,Cotton Bedsheet,Home,2,2270.16,2024-07-28,West
ORD3425,Storage Box,Home,2,2053.93,2024-07-05,North
ORD3426,Sunglasses,Fashion,3,2360.52,2024-08-01,West
ORD3427,Table Lamp,Home,3,4043.42,2024-11-21,North
ORD3428,Cotton Bedsheet,Home,6,884.62,2024-12-20,West
ORD3429,Table Lamp,Home,5,5034.2,2024-08-16,East
ORD3430,Power Bank,Electronics,3,696.18,2024-09-12,East
ORD3431,Football,Sports,4,2123.99,2024-09-30,Central
ORD3432,Bluetooth Speaker,Electronics,4,1467.93,2025-02-20,East
ORD3433,Lip Balm,Beauty,2,1444.52,2024-07-22,Central
ORD3434,Sunglasses,Fashion,1,4260.04,2024-06-15,Central
ORD3435,Running Shoes,Fashion,4,978.44,2024-12-11,West
ORD3436,Running Shoes,Fashion,1,4323.2,2025-01-07,Central
ORD3437,Table Lamp,Home,3,2439.27,2024-06-03,North
ORD3438,Wall Clock,Home,3,4645.95,2024-12-07,East
ORD3439,Cricket Bat,Sports,4,5183.04,2024-10-26,South
ORD3440,Wireless Earbuds,Electronics,5,767.47,2024-06-11,South
ORD3441,Cotton Bedsheet,Home,1,705.3,2024-11-26,North
ORD3442,Skipping Rope,Sports,5,5598.21,2024-06-04,West
ORD3443,USB-C Cable,Electronics,1,5132.12,2024-11-26,North
ORD3444,Lip Balm,Beauty,1,5526.97,2025-03-24,South
ORD3445,Shampoo 200ml,Beauty,4,3858.89,2024-06-11,East
ORD3446,Face Serum,Beauty,4,3937.89,2024-08-14,Central
ORD3447,Denim Jacket,Fashion,6,3683.96,2025-01-07,East
ORD3448,Hair Dryer,Beauty,6,5241.81,2025-03-13,West
ORD3449,Table Lamp,Home,2,5346.34,2024-10-10,Central
ORD3450,Face Serum,Beauty,1,4996.17,2024-12-14,East
ORD3451,Non-stick Pan,Home,4,2353.08,2024-10-30,North
ORD3452,Cotton T-Shirt,Fashion,2,4377.11,2025-01-27,North
ORD3453,Football,Sports,3,2122.13,2024-07-03,East
ORD3454,Sunglasses,Fashion,3,2227.51,2025-03-14,North
ORD3455,Bluetooth Speaker,Electronics,6,3760.69,2024-06-10,West
ORD3456,Cricket Bat,Sports,3,2902.25,2024-11-09,West
ORD3457,Denim Jacket,Fashion,4,4174.38,2024-10-09,South
ORD3458,Face Serum,Beauty,1,5730.52,2024-06-13,Central
ORD3459,Dumbbell Set,Sports,3,2041.9,2025-02-23,North
ORD3460,Leather Wallet,Fashion,6,1888.2,2024-06-22,South
ORD3461,Storage Box,Home,1,2722.19,2024-07-28,West
ORD3462,Power Bank,Electronics,1,1129.34,2024-12-03,South
ORD3463,Cotton T-Shirt,Fashion,2,4015.34,2024-07-12,South
ORD3464,Running Shoes,Fashion,4,2614.38,2024-09-04,Central
ORD3465,USB-C Cable,Electronics,3,1900.14,2024-07-06,West
ORD3466,Cotton T-Shirt,Fashion,6,334.74,2024-12-16,South
ORD3467,Hair Dryer,Beauty,1,2203.32,2025-03-09,East
ORD3468,Dumbbell Set,Sports,5,814.63,2024-09-05,Central
ORD3469,Cotton Bedsheet,Home,5,4495.94,2024-07-23,North
ORD3470,Dumbbell Set,Sports,5,2626.22,2024-11-29,West
ORD3471,Bluetooth Speaker,Electronics,1,4721.43,2024-12-13,East
ORD3472,Lip Balm,Beauty,6,2541.44,2025-02-01,West
ORD3473,Leather Wallet,Fashion,5,4927.08,2024-12-13,South
ORD3474,Running Shoes,Fashion,5,1679.68,2024-11-28,North
ORD3475,Smartwatch,Electronics,2,4796.62,2025-03-21,Central
ORD3476,Dumbbell Set,Sports,3,2890.77,2024-06-08,Central
ORD3477,Dumbbell Set,Sports,5,2676.79,2024-06-05,South
ORD3478,Cricket Bat,Sports,6,2109.44,2024-07-25,East
ORD3479,Wall Clock,Home,6,5171.18,2024-11-13,East
ORD3480,Table Lamp,Home,2,1236.1,2025-03-05,West
ORD3481,Sunglasses,Fashion,1,3289.83,2024-08-02,Central
ORD3482,Yoga Mat,Sports,3,1236.21,2024-09-14,Central
ORD3483,Smartwatch,Electronics,2,238.41,2025-01-08,West
ORD3484,Table Lamp,Home,6,4073.85,2024-09-24,North
ORD3485,Wall Clock,Home,5,1843.63,2024-07-24,West
ORD3486,Shampoo 200ml,Beauty,4,3615.95,2024-07-04,Central
ORD3487,Wireless Earbuds,Electronics,3,224.31,2025-02-06,North
ORD3488,Football,Sports,1,3670.98,2025-02-04,East
ORD3489,Cotton T-Shirt,Fashion,6,1772.48,2025-01-10,Central
ORD3490,Smartwatch,Electronics,2,3132.53,2025-01-09,West
ORD3491,Wall Clock,Home,6,1935.35,2024-07-30,East
ORD3492,Leather Wallet,Fashion,4,2633.97,2024-11-09,Central
ORD3493,Hair Dryer,Beauty,2,3444.7,2024-09-01,West
ORD3494,Cotton Bedsheet,Home,6,2933.83,2024-08-25,East
ORD3495,Storage Box,Home,1,1265.33,2024-07-11,Central
ORD3496,Smartwatch,Electronics,4,2522.17,2024-11-12,North
ORD3497,Running Shoes,Fashion,6,1516.4,2024-09-06,North
ORD3498,Shampoo 200ml,Beauty,5,3963.48,2024-09-27,South
ORD3499,Skipping Rope,Sports,4,2400.2,2025-03-08,North
ORD3500,Face Serum,Beauty,3,4890.55,2024-07-15,Central
ORD3501,Power Bank,Electronics,1,1086.83,2024-10-16,South
ORD3502,Storage Box,Home,6,1555.84,2024-10-07,South
ORD3503,Sunscreen SPF50,Beauty,5,414.77,2024-09-20,North
ORD3504,Cricket Bat,Sports,2,1830.37,2024-09-05,East
ORD3505,Face Serum,Beauty,4,4535.23,2024-08-13,West
ORD3506,Wireless Earbuds,Electronics,1,4481.61,2024-10-25,West
ORD3507,Sunscreen SPF50,Beauty,1,2754.62,2024-10-09,West
ORD3508,Football,Sports,2,4437.97,2024-11-07,North
ORD3509,Cotton T-Shirt,Fashion,3,4791.98,2024-12-31,East
ORD3510,Sunscreen SPF50,Beauty,1,3963.66,2024-12-20,Central
ORD3511,Cricket Bat,Sports,5,1180.32,2024-12-24,South
ORD3512,Face Serum,Beauty,1,3340.81,2025-02-23,Central
ORD3513,Denim Jacket,Fashion,5,1286.91,2024-08-03,East
ORD3514,Cricket Bat,Sports,4,3116.55,2024-07-24,West
ORD3515,Leather Wallet,Fashion,1,3186.63,2024-06-25,East
ORD3516,USB-C Cable,Electronics,6,3781.8,2024-08-06,East
ORD3517,Leather Wallet,Fashion,6,1229.81,2025-02-25,South
ORD3518,Face Serum,Beauty,4,1350.57,2024-12-11,North
ORD3519,Football,Sports,2,4619.99,2025-01-09,South
ORD3520,Smartwatch,Electronics,5,1291.61,2024-07-18,Central
ORD3521,Bluetooth Speaker,Electronics,4,5478.76,2024-08-17,Central
ORD3522,Wall Clock,Home,6,5974.43,2024-11-04,East
ORD3523,Bluetooth Speaker,Electronics,1,4690.95,2025-02-24,South
ORD3524,Sunglasses,Fashion,1,3979.01,2024-12-23,East
ORD3525,Shampoo 200ml,Beauty,3,3546.69,2025-01-31,South
ORD3526,Football,Sports,5,4887.86,2024-09-13,South
ORD3527,Sunscreen SPF50,Beauty,6,1093.99,2025-02-05,Central
ORD3528,USB-C Cable,Electronics,1,2278.11,2024-09-15,Central
ORD3529,Non-stick Pan,Home,6,3097.54,2024-10-06,North
ORD3530,Table Lamp,Home,2,2475.52,2024-07-03,West
ORD3531,Bluetooth Speaker,Electronics,2,3096.4,2024-07-08,West
ORD3532,Football,Sports,4,228.04,2025-02-17,West
ORD3533,Sunglasses,Fashion,1,2911.65,2024-12-29,East
ORD3534,Skipping Rope,Sports,1,172.23,2024-06-16,South
ORD3535,Yoga Mat,Sports,4,2962.52,2024-07-09,South
ORD3536,Skipping Rope,Sports,6,1573.58,2024-09-22,Central
ORD3537,Cricket Bat,Sports,6,3468.85,2024-06-30,Central
ORD3538,Cotton Bedsheet,Home,4,3930.55,2025-02-20,North
ORD3539,Leather Wallet,Fashion,5,2187.98,2024-11-10,South
ORD3540,Hair Dryer,Beauty,5,4415.36,2024-10-03,South
ORD3541,Power Bank,Electronics,2,3849.18,2025-02-17,West
ORD3542,Wireless Earbuds,Electronics,3,2676.12,2024-08-21,South
ORD3543,Power Bank,Electronics,4,3382.36,2024-07-04,Central
ORD3544,Leather Wallet,Fashion,4,368.83,2024-07-14,East
ORD3545,Bluetooth Speaker,Electronics,5,5341.15,2024-06-01,East
ORD3546,Leather Wallet,Fashion,1,5952.54,2024-08-21,North
ORD3547,Dumbbell Set,Sports,4,899.74,2025-03-08,West
ORD3548,Sunglasses,Fashion,3,2505.76,2024-09-18,West
ORD3549,Skipping Rope,Sports,4,4260.42,2025-02-01,South
ORD3550,Storage Box,Home,4,5817.84,2024-06-13,West
ORD3551,Wall Clock,Home,6,4166.52,2024-07-04,South
ORD3552,Hair Dryer,Beauty,5,5179.9,2024-06-26,West
ORD3553,Leather Wallet,Fashion,3,585.55,2024-12-29,Central
ORD3554,Cricket Bat,Sports,6,1432.93,2024-12-30,West
ORD3555,Cotton Bedsheet,Home,4,4486.82,2024-12-08,West
ORD3556,USB-C Cable,Electronics,3,2218.24,2024-11-23,West
ORD3557,Shampoo 200ml,Beauty,6,3051.41,2025-02-24,East
ORD3558,Dumbbell Set,Sports,6,3714.9,2024-11-21,Central
ORD3559,Storage Box,Home,1,3283.98,2025-02-18,South
ORD3560,Lip Balm,Beauty,3,3316.76,2025-03-17,South
ORD3561,Wall Clock,Home,4,369.56,2024-08-06,East
ORD3562,Cotton T-Shirt,Fashion,1,1217.13,2024-12-17,West
ORD3563,Bluetooth Speaker,Electronics,1,5918.65,2025-02-20,South
ORD3564,Cricket Bat,Sports,5,3399.04,2024-07-07,West
ORD3565,Wireless Earbuds,Electronics,2,2713.23,2024-12-28,South
ORD3566,Wall Clock,Home,3,164.94,2025-02-16,North
ORD3567,Denim Jacket,Fashion,4,1644.45,2024-08-20,West
ORD3568,Skipping Rope,Sports,1,3148.17,2024-12-10,East
ORD3569,Running Shoes,Fashion,1,3215.45,2024-07-23,Central
ORD3570,Football,Sports,1,5219.76,2025-02-13,South
ORD3571,Dumbbell Set,Sports,6,618.45,2024-08-05,Central
ORD3572,Running Shoes,Fashion,2,4106.05,2024-12-05,Central
ORD3573,Denim Jacket,Fashion,3,5425.41,2024-07-04,West
ORD3574,Leather Wallet,Fashion,3,2284.59,2025-01-30,East
ORD3575,Football,Sports,2,3862.42,2025-03-12,North
ORD3576,Power Bank,Electronics,6,4527.06,2024-06-02,East
ORD3577,Face Serum,Beauty,3,5945.78,2025-02-01,South
ORD3578,Cricket Bat,Sports,1,447.14,2024-12-25,North
ORD3579,Power Bank,Electronics,4,4994.08,2024-12-26,North
ORD3580,Denim Jacket,Fashion,1,2726.96,2024-12-25,North
ORD3581,Non-stick Pan,Home,3,4207.67,2024-12-10,Central
ORD3582,Hair Dryer,Beauty,1,3135.05,2024-10-29,South
ORD3583,Storage Box,Home,5,5854.42,2024-11-16,West
ORD3584,Cotton T-Shirt,Fashion,3,2450.21,2024-06-09,West
ORD3585,Dumbbell Set,Sports,3,4682.71,2024-09-01,West
ORD3586,Smartwatch,Electronics,2,1527.48,2025-02-24,Central
ORD3587,Non-stick Pan,Home,5,4270.91,2025-01-09,Central
ORD3588,Shampoo 200ml,Beauty,6,443.55,2024-07-30,Central
ORD3589,Lip Balm,Beauty,5,3402.45,2024-10-26,North
ORD3590,Running Shoes,Fashion,2,2601.36,2024-09-23,East
ORD3591,Football,Sports,3,2101.82,2024-08-10,West
ORD3592,USB-C Cable,Electronics,2,5219.49,2024-06-29,South
ORD3593,Wall Clock,Home,2,5293.17,2024-10-28,East
ORD3594,Table Lamp,Home,6,1105.45,2024-09-10,East
ORD3595,Cotton T-Shirt,Fashion,4,3698.95,2024-06-16,North
ORD3596,Sunscreen SPF50,Beauty,3,2496.29,2025-03-13,West
ORD3597,Cotton Bedsheet,Home,1,2382.3,2024-09-16,West
ORD3598,Leather Wallet,Fashion,5,5854.96,2025-01-13,North
ORD3599,Running Shoes,Fashion,1,1816.19,2024-09-29,West
ORD3600,Shampoo 200ml,Beauty,4,5733.21,2025-02-05,Central
ORD3601,Sunglasses,Fashion,6,4205.22,2024-09-12,South
ORD3602,Non-stick Pan,Home,5,2390.73,2024-09-20,West
ORD3603,USB-C Cable,Electronics,4,2909.17,2024-11-16,West
ORD3604,Yoga Mat,Sports,2,326.13,2024-11-04,East
ORD3605,Running Shoes,Fashion,2,3297.84,2024-10-21,East
ORD3606,Wall Clock,Home,6,3240.68,2024-12-11,Central
ORD3607,Shampoo 200ml,Beauty,5,1781.16,2024-08-01,South
ORD3608,Shampoo 200ml,Beauty,4,1726.79,2025-03-07,Central
ORD3609,Hair Dryer,Beauty,5,5942.48,2024-12-18,Central
ORD3610,USB-C Cable,Electronics,4,3181.57,2024-09-27,Central
ORD3611,Smartwatch,Electronics,1,3304.5,2024-10-01,East
ORD3612,Yoga Mat,Sports,6,4390.28,2024-10-25,Central
ORD3613,Smartwatch,Electronics,3,1673.41,2024-10-21,South
ORD3614,Face Serum,Beauty,4,955.59,2024-11-01,East
ORD3615,Denim Jacket,Fashion,4,3430.21,2024-07-03,North
ORD3616,Cricket Bat,Sports,3,2841.39,2024-08-23,Central
ORD3617,Lip Balm,Beauty,1,2819.79,2024-07-17,Central
ORD3618,Wall Clock,Home,1,5599.73,2024-12-13,North
ORD3619,Storage Box,Home,5,1134.79,2025-03-14,North
ORD3620,Non-stick Pan,Home,4,3210.69,2024-07-29,North
ORD3621,Cricket Bat,Sports,5,3044.62,2025-01-22,North
ORD3622,Lip Balm,Beauty,1,771.92,2025-03-22,Central
ORD3623,Wall Clock,Home,6,1164.05,2024-11-13,West
ORD3624,Hair Dryer,Beauty,4,4195.94,2024-11-03,West
ORD3625,Table Lamp,Home,4,4699.58,2024-07-05,Central
ORD3626,Sunscreen SPF50,Beauty,4,2527.36,2025-01-12,Central
ORD3627,Face Serum,Beauty,4,5426.91,2024-09-24,Central
ORD3628,Sunscreen SPF50,Beauty,5,848.37,2024-06-06,South
ORD3629,Storage Box,Home,2,1922.82,2025-02-20,West
ORD3630,Running Shoes,Fashion,5,1629.26,2024-12-21,East
ORD3631,Sunglasses,Fashion,4,2797.17,2024-11-08,South
ORD3632,Lip Balm,Beauty,3,5788.13,2024-10-06,East
ORD3633,Cricket Bat,Sports,3,753.63,2024-07-26,West
ORD3634,Sunscreen SPF50,Beauty,1,5444.57,2024-06-17,North
ORD3635,Wall Clock,Home,5,1609.77,2024-10-09,Central
ORD3636,Wall Clock,Home,1,5515.17,2024-08-23,North
ORD3637,Denim Jacket,Fashion,4,2029.87,2024-10-26,East
ORD3638,Hair Dryer,Beauty,4,3771.1,2024-06-21,North
ORD3639,USB-C Cable,Electronics,2,5277.84,2024-09-05,North
ORD3640,Denim Jacket,Fashion,3,235.3,2024-10-18,North
ORD3641,Leather Wallet,Fashion,3,3157.07,2024-10-15,South
ORD3642,Shampoo 200ml,Beauty,5,2590.87,2024-07-18,South
ORD3643,Shampoo 200ml,Beauty,6,5735.87,2025-03-20,South
ORD3644,Cotton Bedsheet,Home,2,4999.45,2025-01-10,Central
ORD3645,Denim Jacket,Fashion,1,698.02,2024-10-16,East
ORD3646,Leather Wallet,Fashion,4,5784.46,2024-07-13,West
ORD3647,Wall Clock,Home,6,4662.28,2024-06-28,West
ORD3648,Running Shoes,Fashion,1,1400.76,2025-03-01,East
ORD3649,Power Bank,Electronics,2,4059.94,2024-12-26,East
ORD3650,Cotton Bedsheet,Home,3,3862.05,2025-01-06,East
ORD3651,Cotton T-Shirt,Fashion,4,4524.45,2024-08-05,North
ORD3652,Wall Clock,Home,3,4463.95,2024-12-28,West
ORD3653,Storage Box,Home,3,1920.88,2024-06-27,North
ORD3654,Skipping Rope,Sports,5,1161.38,2025-02-17,Central
ORD3655,Smartwatch,Electronics,6,1379.42,2024-11-18,South
ORD3656,Cotton T-Shirt,Fashion,2,2155.68,2025-01-07,South
ORD3657,Football,Sports,6,3932.14,2025-02-10,Central
ORD3658,Bluetooth Speaker,Electronics,5,1809.79,2025-01-19,East
ORD3659,Bluetooth Speaker,Electronics,6,4623.48,2024-06-23,West
ORD3660,Sunglasses,Fashion,1,3092.5,2024-11-10,North
ORD3661,Sunglasses,Fashion,2,4068.78,2024-06-27,East
ORD3662,Cotton T-Shirt,Fashion,4,4317.64,2024-07-10,South
ORD3663,Power Bank,Electronics,5,285.04,2025-01-07,North
ORD3664,USB-C Cable,Electronics,6,2190.35,2025-01-19,South
ORD3665,Sunscreen SPF50,Beauty,3,1544.65,2024-06-01,South
ORD3666,Smartwatch,Electronics,5,1746.3,2024-11-06,South
ORD3667,Cricket Bat,Sports,3,5368.42,2024-08-05,Central
ORD3668,Smartwatch,Electronics,3,4085.65,2024-07-02,Central
ORD3669,Cotton Bedsheet,Home,1,3513.7,2024-06-25,West
ORD3670,Football,Sports,2,238.29,2024-11-23,South
ORD3671,Yoga Mat,Sports,1,1553.38,2024-10-18,South
ORD3672,Wall Clock,Home,2,5297.6,2024-08-12,North
ORD3673,Cotton T-Shirt,Fashion,6,2300.99,2024-11-25,West
ORD3674,Wall Clock,Home,3,3700.95,2024-12-08,West
ORD3675,Leather Wallet,Fashion,5,4194.94,2024-09-26,Central
ORD3676,Wall Clock,Home,5,4671.35,2024-09-15,North
ORD3677,USB-C Cable,Electronics,6,2203.96,2025-03-04,Central
ORD3678,Cricket Bat,Sports,4,3349.63,2025-02-27,South
ORD3679,Yoga Mat,Sports,6,5101.92,2024-11-22,West
ORD3680,Wall Clock,Home,2,3683.39,2025-02-21,South
ORD3681,Wireless Earbuds,Electronics,5,3674.68,2025-01-08,East
ORD3682,Skipping Rope,Sports,3,2514.64,2024-06-10,West
ORD3683,Cotton T-Shirt,Fashion,4,1070.59,2024-11-11,West
ORD3684,Face Serum,Beauty,2,5486.37,2025-01-16,North
ORD3685,Skipping Rope,Sports,4,2236.58,2025-01-18,East
ORD3686,USB-C Cable,Electronics,5,5243.51,2024-08-07,North
ORD3687,Lip Balm,Beauty,6,5451.62,2024-06-24,East
ORD3688,Hair Dryer,Beauty,1,5337.01,2024-10-26,South
ORD3689,Yoga Mat,Sports,6,2483.57,2024-10-11,Central
ORD3690,Leather Wallet,Fashion,4,1262.34,2024-08-25,North
ORD3691,Non-stick Pan,Home,6,4797.39,2024-10-16,North
ORD3692,Sunscreen SPF50,Beauty,6,742.26,2025-02-03,North
